Time,Thrust,Mass,Accel,Vel,Alt,
0,0,0,0,0,0
0.01,0.4521428571428572,0.06094565217391304,0.0,0.0,0.0,
0.02,1.0830000000000002,0.06089130434782609,7.985790789003929,0.07985790789003928,7.985790789003928E-4,
0.03,1.6493902439024388,0.06083695652173913,17.311612228195592,0.2529740301719952,0.0033283193806203453,
0.04,1.9403658536585364,0.06078260869565217,22.122668679840316,0.4742007169703984,0.008070326550324329,
0.05,2.2313414634146342,0.06072826086956522,26.941731219519898,0.7436180291655974,0.015506506841980303,
0.060000000000000005,2.5223170731707314,0.06067391304347826,31.768446098435742,1.0613024901499548,0.026119531743479852,
0.07,2.9519375,0.0606195652173913,38.88950547138091,1.4501975448637638,0.04062150719211749,
0.08,3.7050625,0.06056521739130435,51.362400196883705,1.9638215468326008,0.06025972266044349,
0.09,4.458187499999999,0.06051086956521739,63.85313142069437,2.6023528610395443,0.08628325127083894,
0.09999999999999999,5.21378431372549,0.06045652173913044,76.40036498663238,3.3663565109058684,0.11994681637989763,
0.10999999999999999,5.991627450980391,0.06040217391304348,89.32879241731085,4.259644435078977,0.1625432607306874,
0.11999999999999998,6.769470588235293,0.06034782608695652,102.26722555262776,5.2823166906052545,0.21536642763673994,
0.12999999999999998,7.547313725490195,0.06029347826086957,115.21159568101038,6.434432647415358,0.2797107541108935,
0.13999999999999999,8.325156862745096,0.06023913043478261,128.15722484473295,7.716004895862687,0.3568708030695204,
0.15,9.103,0.06018478260869565,141.09882530321968,9.126993148894885,0.44814073455846926,
0.16,9.818757575757576,0.0601304347826087,152.99798580475598,10.656973006942444,0.5547104646278938,
0.17,10.534515151515153,0.06007608695652174,164.88015474063562,12.3057745543488,0.6777682101713818,
0.18000000000000002,11.25027272727273,0.06002173913043478,176.738837129772,14.07316292564652,0.818499839427847,
0.19000000000000003,11.514583333333334,0.05996739130434783,181.03882881973405,15.88355121384386,0.9773353515662856,
0.20000000000000004,11.585416666666667,0.05991304347826087,182.0721258243878,17.704272472087737,1.154378076287163,
0.21000000000000005,11.573999999999998,0.05985869565217391,181.6921045396521,19.521193517484257,1.3495900114620054,
0.22000000000000006,11.274395348837203,0.05980434782608696,176.45400062578491,21.285733523742106,1.5624473466994264,
0.23000000000000007,10.108348837209295,0.05975,156.6792501159119,22.852526024901223,1.7909726069484386,
0.24000000000000007,8.942302325581387,0.059695652173913046,136.88550641107418,24.221381089011967,2.033186417838558,
0.25000000000000006,7.776255813953483,0.059641304347826087,117.08386246942463,25.39221971370621,2.28710861497562,
0.26000000000000006,6.610209302325575,0.05958695652173913,97.28402596999237,26.365059973406137,2.5507592147096814,
0.2700000000000001,6.223422535211267,0.059532608695652176,90.5839352605377,27.270899326011513,2.8234682079697966,
0.2800000000000001,6.0314507042253505,0.059478260869565217,87.1575835605446,28.142475161616957,3.1048929595859662,
0.2900000000000001,5.839478873239435,0.05942391304347826,83.72671522406912,28.97974231385765,3.3946903827245425,
0.3000000000000001,5.64750704225352,0.059369565217391305,80.29240767205243,29.782666390578175,3.692517046630324,
0.3100000000000001,5.455535211267604,0.059315217391304347,76.85569771665732,30.551223367744747,3.9980292803077715,
0.3200000000000001,5.263563380281688,0.05926086956521739,73.41758083968084,31.285399176141556,4.310883272069187,
0.3300000000000001,5.071591549295773,0.059206521739130435,69.97901055933434,31.9851892817349,4.630735164886536,
0.34000000000000014,5.099312500000002,0.059152173913043476,70.2549250629038,32.68773853236394,4.957612550210175,
0.35000000000000014,5.197674418604649,0.05909782608695652,71.71971425506925,33.40493567491463,5.291661906959321,
0.36000000000000015,5.084418604651161,0.059043478260869565,69.59128597169133,34.100848534631545,5.632670392305637,
0.37000000000000016,4.971162790697672,0.058989130434782606,67.46151553735837,34.77546369000513,5.980425029205688,
0.38000000000000017,4.857906976744184,0.05893478260869565,65.33094135910936,35.42877310359623,6.334712760241651,
0.3900000000000002,4.744651162790696,0.058880434782608695,63.20008540701316,36.060773957666356,6.6953204998183145,
0.4000000000000002,4.726722891566266,0.058826086956521736,62.68995074013115,36.68767346506767,7.062197234468991,
0.4100000000000002,4.732626506024097,0.05877173913043478,62.58183165626348,37.313491781630304,7.435332152285294,
0.4200000000000002,4.738530120481928,0.058717391304347825,62.46927047201195,37.93818448635042,7.814713997148798,
0.4300000000000002,4.74443373493976,0.058663043478260866,62.35230101606807,38.561707496511104,8.20033107211391,
0.4400000000000002,4.750337349397591,0.058608695652173914,62.23095839448411,39.184017080455945,8.59217124291847,
0.45000000000000023,4.756240963855422,0.058554347826086955,62.10527897084078,39.80506987016435,8.990221941620113,
0.46000000000000024,4.762144578313253,0.058499999999999996,61.975300345653,40.42482287362088,9.394470170356323,
0.47000000000000025,4.768048192771085,0.058445652173913044,61.841061335034446,41.043233486971225,9.804902505226035,
0.48000000000000026,4.770297752808989,0.058391304347826085,61.64002320578447,41.65963371902907,10.221498842416326,
0.49000000000000027,4.768893258426966,0.058336956521739126,61.37236993806382,42.2733574184097,10.644232416600422,
0.5000000000000002,4.767488764044944,0.058282608695652174,61.10100060271263,42.88436742443683,11.07307609084479,
0.5100000000000002,4.7660842696629215,0.058228260869565215,60.825985509686724,43.4926272795337,11.508002363640127,
0.5200000000000002,4.764679775280899,0.058173913043478256,60.54739569352532,44.098101236468956,11.948983376004817,
0.5300000000000002,4.763275280898877,0.058119565217391304,60.26530287354889,44.700754265204445,12.395990918656862,
0.5400000000000003,4.761870786516854,0.058065217391304345,59.97977941393949,45.30055205934384,12.8489964392503,
